input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
NcMVab-VO4O94-EP4uqG-Ag,,Hong’s Noodle & Dumpling Bar,,"5 Earle St, Crewe, CW1 2BS, United Kingdom",{},null,https://hongsbar.wixsite.com/hongsbar,+441270395328,9C5V3HX5+9P,187,4.800000,null,53.098491,-2.440696,,,,,,Europe/London,,0x487a5fd9383c2095:0x83d7110ecc404cef,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
NcMVab-VO4O94-EP4uqG-Ag,,Noodle Gurus,,"Unit B, Market Hall, 27 Earle St, Crewe CW1 2BL, United Kingdom",{},null,,,9C5V3HX6+H4,50,4.500000,null,53.098915,-2.439725,,,,,,Europe/London,,0x487a5ffe9d4e858f:0xcb6b2c44bce59dbd,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
NcMVab-VO4O94-EP4uqG-Ag,,White Lotus Goomet,,"112-114 Nantwich Rd, Crewe, CW2 6AT, United Kingdom",{},null,https://whitelotusrestaurant.co.uk/10Pg,+441270277676,9C5V3HQ5+7G,172,4.000000,null,53.088201,-2.441137,,,,,,Europe/London,,0x487af5f59d00d871:0xb0f3c6ad46dedf50,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
NcMVab-VO4O94-EP4uqG-Ag,,P&C Thai Taste,,"88 Nantwich Rd, Crewe, CW2 6AT, United Kingdom",{},null,http://thaitastenoodlebar.co.uk/,+441270747279,9C5V3HQ5+9X,411,4.700000,null,53.088444,-2.440122,,,,,,Europe/London,,0x487a5f5f7c2835df:0xc34a592e6bdc680b,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
NcMVab-VO4O94-EP4uqG-Ag,,Chozen Noodle,,"M6 between Junctions 16 and 17 Southbound Sandbach Services, M6, Sandbach, CW11 2FZ, United Kingdom",{},null,http://www.chozen.co.uk/,+442083370643,9C5V4MQ7+RJ,39,3.400000,null,53.139514,-2.335935,,,,,,Europe/London,,0x487a5973bfcf4e0f:0x698cda873921a9f3,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
NcMVab-VO4O94-EP4uqG-Ag,,Win Noodle & Vegan Chinese Takeaway,,"6A Regent St, Runcorn, WA7 1LJ, United Kingdom",{},null,https://www.winnoodle-chinese.co.uk/,+441928574585,9C5V87V7+2W,146,3.800000,null,53.342505,-2.735190,,,,,,Europe/London,,0x487ae266a3ceb1af:0xaf1d44b6dcfd70f8,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
N8MVaZ5vkJnj4Q_WhZGoDw,,Flames Fast Food,,"24 West St, Crewe, CW1 3HA, United Kingdom",{},null,https://flamescrewe.com/,+441270501116,9C5V4H22+C7,70,3.300000,null,53.101099,-2.449267,,,,,,Europe/London,,0x487af5fbf41f9ed3:0xf5438bdced29d04b,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
N8MVaZ5vkJnj4Q_WhZGoDw,,McDonald's,,"Wharton Retail Park, Nat Ln, Winsford CW7 3BS, United Kingdom",{},null,https://www.mcdonalds.com/gb/en-gb.html?cid=RF:YEXT:GMB:8260818:Clicks:DIRSYN:,+441606550127,9C5V5FXP+5G,1819,3.500000,null,53.197936,-2.513718,,,,,,Europe/London,,0x487af9d0be6bb9c7:0xb0ed8f7fdb06a2ff,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
N8MVaZ5vkJnj4Q_WhZGoDw,,Taco Bell,,"Phoenix Leisure Park, Dunwoody Way, Crewe CW1 3AJ, United Kingdom",{},null,https://www.tacobell.co.uk/,+441270322695,9C5V3HW3+CX,334,3.400000,null,53.096073,-2.445094,,,,,,Europe/London,,0x487af5006854b41f:0x6781f9814506e76,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
N8MVaZ5vkJnj4Q_WhZGoDw,,Audley Fast Food,,"58 Church St, Audley, Stoke-on-Trent ST7 8DA, United Kingdom",{},null,https://audleyfastfood.co.uk/xZ7r,+441782723319,9C5V3M3X+C5,170,4.300000,null,53.053555,-2.302125,,,,,,Europe/London,,0x487a5db99bf4ffd9:0x454ace2337e3907c,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
N8MVaZ5vkJnj4Q_WhZGoDw,,Clay Oven Fast Food,,"12 Drayton St, Newcastle-under-Lyme, Newcastle ST5 2TW, United Kingdom",{},null,https://clayovenfastfood.co.uk/storemenu?utm_source=GMB&utm_medium=7684&utm_content=from_csd,+441782717022,9C5V2Q58+9C,245,4.000000,null,53.008378,-2.233887,,,,,,Europe/London,,0x487a67e69f597671:0x35b7fefc60c59e06,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
OMMVaffSEOmZ4-EPsoi2oA4,,"Tollemache Arms, Alpraham",,"A51, Alpraham, Tarporley CW6 9JE, United Kingdom",{},null,http://www.tollemachearmsalpraham.co.uk/,+441829261716,9C5V49JJ+66,884,4.600000,null,53.130547,-2.619442,,,,,,Europe/London,,0x487af1afdd3516b5:0xfcc8d43d92a63e18,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
OMMVaffSEOmZ4-EPsoi2oA4,,The Badger Inn,,"Cross Ln, Church Minshull, Nantwich CW5 6DY, United Kingdom",{},null,http://www.badgerinn.co.uk/,+441270522348,9C5V4FRX+FM,1012,4.500000,null,53.141141,-2.500805,,,,,,Europe/London,,0x487af6f99883ef19:0xa56bb9fdebbc7fb2,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
OMMVaffSEOmZ4-EPsoi2oA4,,The Restaurant at Rookery Hall,,"Main Rd, Nantwich, CW5 6DQ, United Kingdom",{},null,https://www.handpickedhotels.co.uk/rookeryhall/eat-drink/our-services/the-restaurant,+441270610016,9C5V3FXR+M5,17,4.600000,null,53.099154,-2.509620,,,,,,Europe/London,,0x487af425ccab9859:0xfd62c0c3308e145e,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
OMMVaffSEOmZ4-EPsoi2oA4,,Cheshire Grill Country Pub & Steakhouse,,"Holmes Chapel Road, Northwich, CW9 7SY, United Kingdom",{},null,http://www.grill.co.uk/cheshire,+44160641100,9C5V6HV4+QJ,1182,4.400000,null,53.244449,-2.443428,,,,,,Europe/London,,0x487a562fb24f492b:0x962487b809f182a3,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
OsMVadSmD5KUjuMP25LM4AQ,,The Little Man Inn,,"Winsford Rd, Winsford, CW7 4DL, United Kingdom",{},null,,+441270528624,9C5V4CPV+V5,92,4.300000,null,53.137169,-2.557054,,,,,,Europe/London,,0x487af1317cdb888b:0xd93acf9154135626,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
OsMVadSmD5KUjuMP25LM4AQ,,The Old Star,,"Swanlow Ln, Winsford, CW7 4BL, United Kingdom",{},null,http://www.the-old-star.co.uk/,+441606556557,9C5V5FJC+63,406,4.700000,null,53.180594,-2.529854,,,,,,Europe/London,,0x487af75cec7d5b0b:0x152468973aee5fad,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
OsMVadSmD5KUjuMP25LM4AQ,,Cestrian Bars Ltd.,,"7, Leslie Road Woodford Park Industrial Estate, Winsford CW7 2RB, United Kingdom",{},null,http://www.cestrianbars.com/,+447862203066,9C5V5CMW+MG,12,4.700000,null,53.184248,-2.553635,,,,,,Europe/London,,0x487af0acb4434799:0x55b4702c5a869abb,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
OsMVadSmD5KUjuMP25LM4AQ,,The Delamere St Dog,,"1-3 Delamere St, Winsford, CW7 2LX, United Kingdom",{},null,https://salty-dog.co.uk/the-delamere-st-dog,,9C5V5FQ5+VV,46,4.700000,null,53.189661,-2.540364,,,,,,Europe/London,,0x487af7a781351973:0x2d29b9369e42ce5,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
