input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
_T8TafrMHMHl2roP98SC2AI,,Thistle Inn,,"51-55 Main St, Crossmichael, Castle Douglas DG7 3AU, United Kingdom",{},null,https://www.facebook.com/people/The-Thistle-Inn-Crossmichael/100077207629211/,+441556670203,9C6RX2J7+6R,112,4.600000,null,54.980620,-3.985380,,,,,,Europe/London,,0x4862e9f7636dfa21:0x2a35ee9638c27916,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
_T8TafrMHMHl2roP98SC2AI,,Ernespie House Restaurant and Bar,,"Ernespie Rd, Castle Douglas, DG7 3JG, United Kingdom",{},null,http://www.ernespiehouse.com/,+447581344957,9C6RX32Q+62,6,4.500000,null,54.950526,-3.912412,,,,,,Europe/London,,0x4862c3e949b933df:0xfc3339d18ac3ea89,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
_T8TafrMHMHl2roP98SC2AI,,Ernespie Hotel Restaurant & Bar,,"Ernespie Rd, Castle Douglas, DG7 3JG, United Kingdom",{},null,http://www.ernespiehouse.com/,+441556509096,9C6RX32Q+52,205,4.500000,null,54.950497,-3.912437,,,,,,Europe/London,,0x4862c356f68fab17:0x1143443c19a3835b,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
_T8TafrMHMHl2roP98SC2AI,,The Jewel In The Crown,,"17 King St, Castle Douglas, DG7 1AA, United Kingdom",{},null,https://thejewelinthe-crown.co.uk/,+441556505999,9C6RW3VF+56,383,4.500000,null,54.942992,-3.926970,,,,,,Europe/London,,0x4862c2588de5c6d3:0x4310bda74b3dd8df,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
_T8TafrMHMHl2roP98SC2AI,,Sambuca Restaurant - Castle Douglas,,"38 King St, Castle Douglas, DG7 1AD, United Kingdom",{},null,https://sambucarestaurant.co.uk/,+441556504345,9C6RW3RC+QJ,16,4.900000,null,54.941988,-3.928427,,,,,,Europe/London,,0x4862c35c59485079:0x3d4373074903703,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
_T8TafrMHMHl2roP98SC2AI,,The Market Inn Hotel,,"7 Queen St, Castle Douglas, DG7 1HX, United Kingdom",{},null,http://www.marketinnhotel.com/,+441556505070,9C6RW3VF+7V,336,4.600000,null,54.943241,-3.925252,,,,,,Europe/London,,0x4862c2586431c313:0x63b3d83fce194c66,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
_T8TafrMHMHl2roP98SC2AI,,King Street Sandwich Bar & Deli,,"173 King St, Castle Douglas, DG7 1DZ, United Kingdom",{},null,,+441556504880,9C6RW3Q9+QG,101,4.800000,null,54.939431,-3.931250,,,,,,Europe/London,,0x4862c2f5c24461eb:0xf3953fba92e40bf2,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
_T8TafrMHMHl2roP98SC2AI,,Sulwath Brewers,,"209 King St, Castle Douglas, DG7 1DT, United Kingdom",{},null,http://www.sulwathbrewers.co.uk/,+441556504525,9C6RW3Q9+C5,80,4.800000,null,54.938566,-3.932093,,,,,,Europe/London,,0x4862c2f457ccb171:0x3f47524a9f62cb6c,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
_T8TafrMHMHl2roP98SC2AI,,Moore's Fish & Chip Shop - Castle Douglas,,"252-254, Castle Douglas, DG7 1HA, United Kingdom",{},null,http://www.mooresfishandchips.co.uk/,+441556502347,9C6RW3Q8+4G,1373,4.400000,null,54.937816,-3.933679,,,,,,Europe/London,,0x4862c2f499411bc1:0xe537a55d7e4b7950,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
_T8TafrMHMHl2roP98SC2AI,,Laurie Arms,,"11-13 Main St, Haugh of Urr, Castle Douglas DG7 3YA, United Kingdom",{},null,https://www.facebook.com/TheLaurieArms/,+441556660246,9C6RX4GP+PP,302,4.600000,null,54.976810,-3.863153,,,,,,Europe/London,,0x4862c3f768605259:0x3d9c3ebce1d1aa7a,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
