input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
QsIVaebDKMfj2roPj-PoMA,,The Old Post Office Guiting Power,,"6 The Square, Guiting Power, Cheltenham GL54 5UR, United Kingdom",{},null,https://oldpostofficeguiting.co.uk/,+441451850701,9C3WW4CP+M4,103,4.800000,null,51.921638,-1.864737,,,,,,Europe/London,,0x487123e02ce82fe7:0x95c0ef91379b7cc8,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
QsIVaebDKMfj2roPj-PoMA,,The Hayloft Cafe and Deli,,"1, The Hayloft, Far Peak, Northleach, Cheltenham GL54 3AP, United Kingdom",{},null,,,9C3WR48Q+V9,14,3.900000,null,51.817201,-1.861611,,,,,,Europe/London,,0x48713cc011e22123:0x728e52ea3c2a2fff,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
QsIVaebDKMfj2roPj-PoMA,,Wild Bean Cafe,,"Fosse Way, Station Road, Stow-on-the-Wold, Cheltenham GL54 1JU, United Kingdom",{},null,https://www.bp.com/en_gb/united-kingdom/home/products-and-services/wild-bean-cafe.html,+441451830829,9C3WW7HF+6M,3,3.300000,null,51.928008,-1.725801,,,,,,Europe/London,,0x487125e87f30ec19:0x1bdf6489bd413636,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
QsIVaebDKMfj2roPj-PoMA,,Coach House Coffee,,"The Square, 1 Talbot Ct, Stow-on-the-Wold, Cheltenham GL54 1BQ, United Kingdom",{},null,http://www.coachhousecoffee-stow.com/,+441451831361,9C3WW7HG+VV,274,4.600000,null,51.929745,-1.722817,,,,,,Europe/London,,0x487128b679076987:0x43adb3925e19775,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
QsIVaebDKMfj2roPj-PoMA,,New England Coffee House,,"1 Digbeth St, Stow-on-the-Wold, Cheltenham GL54 1BN, United Kingdom",{},null,http://www.newenglandcoffeehouse.com/,+441451828631,9C3WW7HH+V4,325,4.600000,null,51.929699,-1.722166,,,,,,Europe/London,,0x487128b675d35c7b:0xd1959d2ad14f2cb1,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
QsIVaebDKMfj2roPj-PoMA,,Black Gold cafe&deli,,"Gotherington Ln, Bishops Cleeve, Cheltenham GL52 8EN, United Kingdom",{},null,,+441242675524,9C3VXW3V+7M,249,4.500000,null,51.953241,-2.055827,,,,,,Europe/London,,0x48711df072a3f335:0x9a7bad13db07236f,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
QsIVaebDKMfj2roPj-PoMA,,The Country Kiwi,,"1 Windrush, Burford, OX18 4BF, United Kingdom",{},null,http://www.thecountrykiwi.co.uk/,+441993463423,9C3WR76C+MP,307,4.600000,null,51.811649,-1.728177,,,,,,Europe/London,,0x48713139ce4725b9:0xbde3aeb7d2bc6efa,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
Q8IVafmkCrXb2roP3umLoAU,,Chozen Noodle,,"Southbound, between junction 7 and 8, WR8 0BZ, United Kingdom",{},null,http://www.chozen.co.uk/,+442083370643,9C4V3V55+6P,94,3.800000,null,52.058077,-2.140719,,,,,,Europe/London,,0x4870e330f0ad6759:0xee7190099d275d64,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
Q8IVafmkCrXb2roP3umLoAU,,Noodle Bar,,"Five valleys, Stroud, GL5 1RR, United Kingdom",{},null,,+447939246346,9C3VPQWJ+HJ,19,4.500000,null,51.746393,-2.218470,,,,,,Europe/London,,0x48710d93f1674d67:0xfa6a95e51e717e1f,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
RMIVaaGmFMLg2roPu53l8AQ,,The Halfway at Kineton,,"Guiting Power, Cheltenham, GL54 5UG, United Kingdom",{},null,http://www.thehalfwayatkineton.com/,+447425970507,9C3WW4PQ+XQ,555,4.700000,null,51.937381,-1.860522,,,,,,Europe/London,,0x48712146676b369f:0x181f4857188b4a,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
