input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
ZsUVaaDICqCp1e8PrsT0iA0,,李記兰州拉麵(Lan zhou pulled noodles),,"202 West St, Sheffield City Centre, Sheffield S1 4EU, United Kingdom",{},null,,,9C5W9GJC+5H,56,4.900000,null,53.380433,-1.478531,,,,,,Europe/London,,0x487983001d43f1cb:0x7dee72349016163c,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
acUVacHfB-ft1e8PvND8wAI,,Panda Chinese Fast Food & Take Away,,"Sea Ln, Ingoldmells, Skegness PE25 1SA, United Kingdom",{},null,,,9F5259V2+29,55,2.800000,null,53.192573,0.350894,,,,,,Europe/London,,0x47d7c64b3b5139f1:0x36a72c70e6a60442,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
acUVacHfB-ft1e8PvND8wAI,,Panda Chinese Fast Food & Take Away,,"Chapel St Leonards, Skegness, PE24 5TR, United Kingdom",{},null,,+447597468304,9F52688P+J8,18,3.300000,null,53.216550,0.335809,,,,,,Europe/London,,0x47d7c627979501ed:0xab18e52915632a05,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
acUVacHfB-ft1e8PvND8wAI,,"McDonald's, Skegness - Grand Parade",,"McDonald's, Grand Parade, Skegness PE25 2UG, United Kingdom",{},null,https://www.mcdonalds.com/gb/en-gb/location/skegness/skegness-grand-parade/grand-parade/8261301.html,+441754899283,9F5248VW+M3,3968,3.400000,null,53.144225,0.345156,,,,,,Europe/London,,0x47d7c6d9bccaf803:0xf2a7d386c1fad721,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
acUVaee4L86cvr0P08SHOQ,,Panda Chinese Fast Food & Take Away,,"Sea Ln, Ingoldmells, Skegness PE25 1SA, United Kingdom",{},null,,,9F5259V2+29,55,2.800000,null,53.192573,0.350894,,,,,,Europe/London,,0x47d7c64b3b5139f1:0x36a72c70e6a60442,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
acUVaee4L86cvr0P08SHOQ,,Shanghai Take-Away Chinese Food,,"Sea Ln, Ingoldmells, Skegness PE25 1PG, United Kingdom",{},null,,,9F5258VX+54,114,4.200000,null,53.192930,0.347808,,,,,,Europe/London,,0x47d7c64b1b4d8b13:0x630370bc186577aa,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
acUVaee4L86cvr0P08SHOQ,,Glen Park Market Food Outlet,,"Ingoldmells, Skegness, PE25 1PG, United Kingdom",{},null,,,9F5258VW+CG,4,5.000000,null,53.193593,0.346254,,,,,,Europe/London,,0x47d7c76c3d6fe03f:0xe5e3b62d6b867854,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
acUVaee4L86cvr0P08SHOQ,,Food Hut & Pizza (Glen Park Market),,"Sea Ln, Ingoldmells, Skegness PE25 1PG, United Kingdom",{},null,,+447401540447,9F5258VW+69,9,5.000000,null,53.193036,0.345927,,,,,,Europe/London,,0x47d7c78d123aa38f:0x574d431da6c557e0,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
acUVaee4L86cvr0P08SHOQ,,Street Food,,"Sea Ln, Ingoldmells, Skegness PE25 1PG, United Kingdom",{},null,,,9F5258VV+7P,0,0.000000,null,53.193152,0.344301,,,,,,Europe/London,,0x47d7c781b670fb1b:0x5927792ebafa575,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
acUVaee4L86cvr0P08SHOQ,,Panda Chinese Fast Food & Take Away,,"Chapel St Leonards, Skegness, PE24 5TR, United Kingdom",{},null,,+447597468304,9F52688P+J8,18,3.300000,null,53.216550,0.335809,,,,,,Europe/London,,0x47d7c627979501ed:0xab18e52915632a05,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
