input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
hD8TaYyoB9CM2roP2q72wQo,,Azzurro Restaurant,,"Dock Rd, Dunmore, Dunmore East, Co. Waterford, Ireland",{},null,http://www.azzurro.ie/,+35351383141,9C4M5234+92,786,4.400000,null,52.153387,-6.994920,,,,,,Europe/Dublin,,0x4842eaa7edc2510b:0x3851cbf9d373a0de,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
hD8TaYyoB9CM2roP2q72wQo,,The Strand Inn,,"Lower Village, Nymphhall, Dunmore East, Co. Waterford, X91 E295, Ireland",{},null,https://www.thestrandinn.com/,+35351383174,9C4M5244+36,1496,4.300000,null,52.155223,-6.994376,,,,,,Europe/Dublin,,0x4842eaa82c5d67dd:0x9f1cc6c28f28ad12,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
hD8TaYyoB9CM2roP2q72wQo,,The Spinnaker Bar & Restaurant,,"Lower Village Dunmore East, Co. Waterford, Ireland",{},null,,+35351383133,9C4M5243+9V,813,4.500000,null,52.155889,-6.995349,,,,,,Europe/Dublin,,0x4842c01d39ef5b5b:0x4c3cfb3f5b103d45,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
hD8TaYyoB9CM2roP2q72wQo,,Brooklyn Restaurant Tramore,,"1,2,3, The Pavilion, The Prom, Tramore West, Tramore, Co. Waterford, Ireland",{},null,,+35351393383,9C4J5V55+RF,1051,4.400000,null,52.159550,-7.141325,,,,,,Europe/Dublin,,0x4842c263bdf53569:0xad7e2d69f5e9f84f,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
hD8TaYyoB9CM2roP2q72wQo,,One the Waterfront Restaurant,,"Gallwey's Hill, Tramore West, Tramore, Co. Waterford, Ireland",{},null,https://onethewaterfront.com/?utm_source=mybusiness&utm_medium=organic,+35351271350,9C4J5R5X+WM,590,4.300000,null,52.159753,-7.150862,,,,,,Europe/Dublin,,0x4842c37b0747cd91:0xdf2b55da24b95dac,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
hD8TaYyoB9CM2roP2q72wQo,,Beach House,,"Turkey Rd, Tramore East, Tramore, Co. Waterford, X91 Y521, Ireland",{},null,http://www.beachhousetramore.ie/,+35351338270,9C4J5V62+52,83,4.800000,null,52.160481,-7.149950,,,,,,Europe/Dublin,,0x4842c30dab05a307:0xf1108dc91a7ada06,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
hD8TaYyoB9CM2roP2q72wQo,,Ranch Restaurant,,"Strand Rd, Tramore East, Tramore, Co. Waterford, Ireland",{},null,http://ranch.ie/,+35351386422,9C4J5V62+9H,566,4.400000,null,52.160965,-7.148575,,,,,,Europe/Dublin,,0x4842c32dfeae310f:0x3e80cf6a01233bd3,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
hD8TaYyoB9CM2roP2q72wQo,,The Pier Restaurant,,"Newtown Rd, Tramore West, Tramore, Co. Waterford, Ireland",{},null,http://thepierrestaurant.ie/,+35351381599,9C4J5R4Q+C2,287,4.700000,null,52.156105,-7.162434,,,,,,Europe/Dublin,,0x4842c2905fe59ab7:0x5ec790cc085df757,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
hD8TaYyoB9CM2roP2q72wQo,,Tom's Kitchen Tramore,,"Turkey Rd, Tramore East, Tramore, Co. Waterford, X91 CR68, Ireland",{},null,https://www.facebook.com/tomskitchentramore,+353862163704,9C4J5V62+H6,266,4.500000,null,52.161496,-7.149392,,,,,,Europe/Dublin,,0x4842c69e9785786f:0xf33347357c11904a,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
hD8TaYyoB9CM2roP2q72wQo,,Saratoga Bar,,"The Saratoga Bar & Rooms, Dromina, Woodstown, Co. Waterford, X91 YH34, Ireland",{},null,https://www.saratogawoodstown.com/,+35351382796,9C4M622C+JG,586,4.400000,null,52.201565,-6.978631,,,,,,Europe/Dublin,,0x4842c080693bb291:0xf073c5fc29adcbef,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
hD8TaYyoB9CM2roP2q72wQo,,Roches Bar & Restaurant,,"Duncannon The Hook Peninsula, New Ross, Co. Wexford, Y34 AH04, Ireland",{},null,http://www.rochesbar.ie/,+35351389188,9C4M63C8+GF,938,4.500000,null,52.221366,-6.933780,,,,,,Europe/Dublin,,0x4842bee75da59403:0x7dff76ad1a89f884,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
