input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
CkETaZuzB6jk1e8PlZvM8QU,,Dj Bar Restaurant,,"PVHM+75H, Unnamed Road,, Bord De Mer De Limonade, Haiti",{},null,,+50931180300,77F9PVHM+75,12,4.700000,null,19.728185,-72.117026,,,,,,America/Port-au-Prince,,0x8eb6c8ec90000001:0xc4242ee42187603f,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
CkETaZuzB6jk1e8PlZvM8QU,,Déco Bar Restaurant,,"90 boulevard, Cap-Haïtien, Haiti",{},null,,+50931801134,77F9QR94+VC,185,3.300000,null,19.769739,-72.193885,,,,,,America/Port-au-Prince,,0x8eb6c7095b9fa095:0xac6c13ac4e6880ae,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
CkETaZuzB6jk1e8PlZvM8QU,,Gwòg Bar Restaurant,,"QR94+MCJ, Boulevard, Rue 29, Cap-Haitien, Haiti",{},null,,+50937143808,77F9QR94+MC,188,4.100000,null,19.769201,-72.193973,,,,,,America/Port-au-Prince,,0x8eb6c74626266cb3:0xb56597ce76831947,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
CkETaZuzB6jk1e8PlZvM8QU,,Barik Restaurant,,"QR84+M4G, Blvd. du Cap-Haitien, Cap-Haitien, Haiti",{},null,,+50949061990,77F9QR84+M4,307,3.700000,null,19.766691,-72.194669,,,,,,America/Port-au-Prince,,0x8eb6c704499cdb7f:0xb4f42c5c527b6581,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
CkETaZuzB6jk1e8PlZvM8QU,,Coppa Bar Restaurant Cap-Haitien,,"Rue 7, Cap-Haitien, Haiti",{},null,,+50938295349,77F9QQ4X+CR,3,5.000000,null,19.756056,-72.200455,,,,,,America/Port-au-Prince,,0x8eb6c74e81f5c377:0xc30c78577aaea34c,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
C0ETaYrnJ56jvr0P7KyI8AI,,BB Bar and Grill (Gran Lakou),,"Rue 24, Blvd. du Cap-Haitien, Cap-Haitien, Haiti",{},null,,,77F9QR63+VR,1,5.000000,null,19.762133,-72.195384,,,,,,America/Port-au-Prince,,0x8eb6c7fbfb4a689d:0x6efaa5830306b9f7,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
C0ETaYrnJ56jvr0P7KyI8AI,,Tipsy’s bar & grill,,"Rue 22, & 23 C, Cap-Haitien, Haiti",{},null,,,77F9QR62+XP,17,4.100000,null,19.762411,-72.198186,,,,,,America/Port-au-Prince,,0x8eb6c77dcfd4a3b7:0x68e3c7c35734c500,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
C0ETaYrnJ56jvr0P7KyI8AI,,Sublime Bar Restaurant,,"QR62+9HR, Rue 19, Cap-Haitien, Haiti",{},null,,+50931131768,77F9QR62+9H,5,4.000000,null,19.760986,-72.198616,,,,,,America/Port-au-Prince,,0x8eb6c7c1926cba67:0xcecdb92a70e3d1fb,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
C0ETaYrnJ56jvr0P7KyI8AI,,Coppa Bar Restaurant Cap-Haitien,,"Rue 7, Cap-Haitien, Haiti",{},null,,+50938295349,77F9QQ4X+CR,3,5.000000,null,19.756056,-72.200455,,,,,,America/Port-au-Prince,,0x8eb6c74e81f5c377:0xc30c78577aaea34c,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
C0ETaYrnJ56jvr0P7KyI8AI,,TOLE SNACK BAR,,"65 Ruelle Capoise, Cap-Haitien, Haiti",{},null,,+50936656939,77F9PRJ7+V8,6,5.000000,null,19.732144,-72.186711,,,,,,America/Port-au-Prince,,0x8eb6c774066df32b:0x89618d57e59e9506,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
