input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
0MQVac_WBZThvr0Pp9fr4AI,,Rice and Noodle Restaurant,,"46C5+CRX, Hồng Sơn, Hàm Thuận Bắc, Bình Thuận, Vietnam",{},null,,,7P3C46C5+CR,2,4.500000,null,11.121101,108.209621,,,,,,Asia/Saigon,,0x3176998e964f272b:0x4a6c95672f5f0757,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
0MQVabuRNI_X1e8PgqHg0Ac,,Ocean Restaurant,,"tân thành, hàm thuận nam, Binh Thuan Province, Bình Thuận 80000, Vietnam",{},null,http://www.rockwaterbay.vn/,+84974496660,7P2CP2P7+92,42,4.800000,null,10.735932,108.012548,,,,,,Asia/Saigon,,0x3175d5f22050a4ab:0x6303427d208142ee,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
0cQVacmuMNa5vr0PuaKAuQw,,Chillout Bar,,"PJ84+GR2, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",{},null,,,7P2CX8QR+PH,0,0.000000,null,10.989314,108.341401,,,,,,Asia/Saigon,,0x317693007213c44f:0x97dd039b4d8e3ed4,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
0cQVacmuMNa5vr0PuaKAuQw,,Chill Pub,,"DT 4, Bình Thuận 77306, Vietnam",{},null,,+84899697313,7P3C5F2P+7Q,0,0.000000,null,11.150690,108.486955,,,,,,Asia/Saigon,,0x3176c1cfabaa535f:0xbe40e03fd951ad6,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
0sQVaZOSHtKevr0P7bfhsQQ,,Cafe Hưng Thịnh,,"JMRC+335, Sơn Mỹ, Hàm Tân, Bình Thuận, Vietnam",{},null,,,7P29JMRC+33,0,0.000000,null,10.640128,107.670228,,,,,,Asia/Saigon,,0x3175c7007cf29ba1:0x6e483e6eecf551a3,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
0sQVaZOSHtKevr0P7bfhsQQ,,Cafe Võng,,"Thôn, Phò Trì, Hàm Tân, Bình Thuận, Vietnam",{},null,,+84328206941,7P29JJ8W+RX,4,4.500000,null,10.617089,107.647462,,,,,,Asia/Saigon,,0x3175b9813f3e5f87:0x3e547ecfc030df7c,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
0sQVaZOSHtKevr0P7bfhsQQ,,Thuy Moc Cafe,,"515 QL55, Tân Thắng, Hàm Tân, Bình Thuận, Vietnam",{},null,,,7P29JJ7V+9Q,19,3.500000,null,10.613427,107.644408,,,,,,Asia/Saigon,,0x3175b85d9c831b75:0x8ebd9d887196616,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
0sQVaZOSHtKevr0P7bfhsQQ,,Coffee Ngọc Thường,,"JJ6J+69G, Tân Thắng, Hàm Tân, Bình Thuận, Vietnam",{},null,,,7P29JJ6J+69,38,4.000000,null,10.610551,107.630957,,,,,,Asia/Saigon,,0x3175b857225fc627:0x3adf631f64a23384,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
0sQVaZOSHtKevr0P7bfhsQQ,,Cà Phê Phố Đá,,"Phường Bình Tân, La Gi, Bình Thuận, Vietnam",{},null,,+842523567567,7P29MQP7+FH,1143,4.000000,null,10.686217,107.763987,,,,,,Asia/Saigon,,0x3175c92ab31a221f:0x3b1c98c77af2c66d,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
0sQVaZOSHtKevr0P7bfhsQQ,,Điền Trang Coffee,,"179 QL1A, Sông Phan, Hàm Tân, Bình Thuận, Vietnam",{},null,,,7P29RQRG+P6,12,4.900000,null,10.841856,107.775623,,,,,,Asia/Saigon,,0x317433a697f6fcff:0x12576f7260e32f56,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
