input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
58UVacG6CYPk2roPoLLJsQg,,PHỞ BÒ CỒ CỬ,,"1 P. Tram, Làng Trạm, Long Biên, Hà Nội, Vietnam",{},null,,+84966968883,7PH72VGV+4X,14,4.100000,null,21.025273,105.894978,,,,,,Asia/Saigon,,0x3135a9742209a479:0xa5d6494c3397d647,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
58UVacG6CYPk2roPoLLJsQg,,Tiệm Quán - Mỳ Hoành Thánh Quảng Đông,,"49b P. Trần Quốc Toản, Trần Hưng Đạo, Hoàn Kiếm, Hà Nội 100000, Vietnam",{},null,,+84946804388,7PH72R9X+W8,73,4.800000,null,21.019858,105.848299,,,,,,Asia/Saigon,,0x3135ab002b8a606d:0x6ae53389cadaaf28,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
58UVacG6CYPk2roPoLLJsQg,,Bún chả CỘI phố cổ: Hanoi Specialty food & Vegetarian food,,"57 P. Nguyễn Hữu Huân, Lý Thái Tổ, Hoàn Kiếm, Hà Nội 100000, Vietnam",{},null,https://www.facebook.com/profile.php?id=100087603369677&rdid=dLSzHC2a7poq1jOn&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2F19FHiYdsMK%2F#,+84987481946,7PH72VM3+5R,1090,4.800000,null,21.032974,105.854615,,,,,,Asia/Saigon,,0x3135ab88222a3a81:0x669ad8f1feddbe8f,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
58UVacG6CYPk2roPoLLJsQg,,Mỳ vằn thắn Mỳ Khô Cầu Gỗ,,"43 P. Cầu Gỗ, Hàng Bạc, Hoàn Kiếm, Hà Nội, Vietnam",{},null,,+84961135840,7PH72VJ3+R3,68,4.800000,null,21.032076,105.852722,,,,,,Asia/Saigon,,0x3135ab37b6ca9c53:0x2e6cfa1a1b4be74e,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
58UVacG6CYPk2roPoLLJsQg,,Hanoi Corner Restaurant,,"45 P. Hàng Bạc, Hàng Bạc, Hoàn Kiếm, Hà Nội 11011, Vietnam",{},null,https://business.google.com/v/hanoi-corner-restaurant/017088824524028992656/a2a3/_?caid=20726055293&agid=157371530777&gclid=CjwKCAiAxKy5BhBbEiwAYiW--xq-cgYnFxtpX0ywp2uYmEQmzYQ9jbQbvD-8R4hE8VJwWnjd0CF0fhoCzbAQAvD_BwE,+84862370386,7PH72VM3+G6,6925,4.900000,null,21.033774,105.853007,,,,,,Asia/Saigon,,0x3135bdd1fd341f95:0x34c17afcdfe4b1a2,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
58UVacG6CYPk2roPoLLJsQg,,Wonton Noodles,,"9A P. Đinh Liệt, Hàng Đào, Hoàn Kiếm, Hà Nội, Vietnam",{},null,,,7PH72VJ2+XQ,165,4.500000,null,21.032479,105.851941,,,,,,Asia/Saigon,,0x3135abbf8e32c655:0xae5e3f658bab8047,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
58UVacG6CYPk2roPoLLJsQg,,Noodle & Roll,,"39C P. Lý Quốc Sư, Str, Hoàn Kiếm, Hà Nội, Vietnam",{},null,,+84915613223,7PH72RHX+VP,2276,4.500000,null,21.029702,105.849254,,,,,,Asia/Saigon,,0x3135ab959bed1aa3:0x42c9fc530f0f04,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
58UVacG6CYPk2roPoLLJsQg,,Soup Beef Chicken Noodles,,"39b P. Lý Quốc Sư, Hàng Trống, Hoàn Kiếm, Hà Nội, Vietnam",{},null,,,7PH72RHX+WM,12,4.800000,null,21.029780,105.849246,,,,,,Asia/Saigon,,0x3135aba76030b5a1:0x1965f1dc1cc4952b,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
58UVacG6CYPk2roPoLLJsQg,,Family pho,,"39B P. Lý Quốc Sư, Hàng Trống, Hoàn Kiếm, Hà Nội 100000, Vietnam",{},null,,,7PH72RHX+WM,223,4.800000,null,21.029780,105.849246,,,,,,Asia/Saigon,,0x3135ab1e7c04c2b5:0x3ec872052167de3d,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
58UVacG6CYPk2roPoLLJsQg,,Fujian Noodles Shop,,"116 Đ. Trần Nhật Duật, Hàng Buồm, Hoàn Kiếm, Hà Nội, Vietnam",{},null,,+84933446946,7PH72VP3+8H,576,4.400000,null,21.035847,105.853975,,,,,,Asia/Saigon,,0x3135abc735a57555:0x37cad93402940609,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
