input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
CcYVaZCcHL-o2roPmdeuyA8,,I&I cocktail castle,,"11 P. Tràng Thi, Tràng Tiền, Hoàn Kiếm, Hà Nội, Vietnam",{},null,,,7PH72VG2+F7,736,4.900000,null,21.026141,105.850678,,,,,,Asia/Saigon,,0x3135abe657402579:0xef72dca3ef01d88f,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
CcYVaZCcHL-o2roPmdeuyA8,,Nectar Hideaway: Speakeasy Rooftop Cocktails Bar,,"20 Tràng Tiền, Hoàn Kiếm, Hà Nội 128260, Vietnam",{},null,https://nectarhideaway.com/?utm_medium=gmap&utm_source=infomation,+84869452656,7PH72VF4+WC,335,4.900000,null,21.024798,105.856059,,,,,,Asia/Saigon,,0x3135ab86d8b030b3:0xb3aa63de34b71d51,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
CcYVaZCcHL-o2roPmdeuyA8,,Attic Cocktail & Wine Lab,,"02 P. Nguyễn Xí, Tràng Tiền, Hoàn Kiếm, Hà Nội, Vietnam",{},null,https://www.facebook.com/Attic.Cocktail.Lab/,+84915550202,7PH72VG3+5P,483,4.800000,null,21.025414,105.854322,,,,,,Asia/Saigon,,0x3135aba3013aeb95:0xfb7a7cb8e2638aa2,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
CcYVaZCcHL-o2roPmdeuyA8,,The Hudson Rooms,,"11 P. Lê Phụng Hiểu, French Quarter, Hoàn Kiếm, Hà Nội, Vietnam",{},null,https://capellahotels.com/en/capella-hanoi/dining/hudson-rooms,+842439878888,7PH72VG4+8M,274,4.900000,null,21.025790,105.856718,,,,,,Asia/Saigon,,0x3135ab212179c65b:0x11ae1e2cb2aea3dd,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
CcYVaZCcHL-o2roPmdeuyA8,,Moon Men Cocktail Bar,,"No 3 P. Ấu Triệu, Hàng Trống, Hoàn Kiếm, Hà Nội 10000, Vietnam",{},null,http://moonmenofficial.com/,+84834226868,7PH72RHX+C9,265,4.900000,null,21.028531,105.848389,,,,,,Asia/Saigon,,0x3135ab004b0cb337:0x3ceeb9026aae1194,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
CcYVaZCcHL-o2roPmdeuyA8,,Cloud Sky Bar Hanoi,,"of JM Marvel Hotel, 16 P. Hàng Da, Str, Hoàn Kiếm, Hà Nội 100000, Vietnam",{},null,https://cloudskybar.com/,+842438238855,7PH72RJW+9J,2739,4.900000,null,21.030992,105.846613,,,,,,Asia/Saigon,,0x3135ab15474b15df:0x45558b5af1d82f7b,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
CcYVaZCcHL-o2roPmdeuyA8,,Solar Sky Bar,,"41 P. Hàng Bông, Hàng Trống, Hoàn Kiếm, Hà Nội 100000, Vietnam",{},null,https://solarskybar.com/,+842438316868,7PH72RJX+78,2205,4.900000,null,21.030672,105.848316,,,,,,Asia/Saigon,,0x3136f943a5d2087f:0xff6abaadc9cb2efe,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
CcYVaZCcHL-o2roPmdeuyA8,,SOL SKY BAR,,"Solaria Hotel, 22 P. Báo Khánh, street, Hoàn Kiếm, Hà Nội 10000, Vietnam",{},null,https://thesolariagroup.com/sol-sky-bar/,+84855666687,7PH72VJ2+34,792,4.900000,null,21.030185,105.850348,,,,,,Asia/Saigon,,0x3135ab685262fa43:0x938b52a35e5b8723,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
CcYVaZCcHL-o2roPmdeuyA8,,Le Ciel Bar,,"35 P. Hàng Trống, Phường Hoàn Kiếm, Hoàn Kiếm, Hà Nội, Vietnam",{},null,http://www.hoteldulachanoi.com/foods-and-beverage/le-ciel-sky-bar,+84912959906,7PH72RJX+7V,1215,4.900000,null,21.030660,105.849650,,,,,,Asia/Saigon,,0x3135ab40950bf8f9:0xd380a1fb642484a0,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
CcYVaZCcHL-o2roPmdeuyA8,,TIPSY LOONG,,"19 P. Nguyễn Quang Bích, Cửa Đông, Hoàn Kiếm, Hà Nội, Vietnam",{},null,,+84898816996,7PH72RJW+R9,245,5.000000,null,21.032033,105.845958,,,,,,Asia/Saigon,,0x3135abf5df8f7f63:0x4809f04826a82014,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
