input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
3j4TacHeBPO20-kP3fTG-AQ,,Wok Fusion,,"43 Hill St, St Helier, Jersey JE2 4UA, Jersey",{},null,,+441534626911,8CXV5VMW+FJ,99,4.500000,null,49.183637,-2.103424,,,,,,Europe/Jersey,,0x480c4d5f5dc5e787:0xee0b29fe24528cc6,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3j4TacHeBPO20-kP3fTG-AQ,,Little Thai,,"35 Hill St, St Helier, Jersey JE2 4UA, Jersey",{},null,https://www.facebook.com/littlethaijsy/,+441534608808,8CXV5VMW+FC,285,4.100000,null,49.183716,-2.103922,,,,,,Europe/Jersey,,0x480c4d5f5dce3889:0x1016f9ddc4f25fcd,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3j4Tae_HKfun2roPm9iX0Qk,,The Light House Beach Cafe Thai,,"La Mare Slipway, Jersey",{},null,,+447797887947,8CXV5W98+2P,82,4.400000,null,49.167578,-2.083181,,,,,,Europe/Jersey,,0x480c4d73bbb09ad1:0x1a0ebf9498389a9b,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3j4Tae_HKfun2roPm9iX0Qk,,Victoria Pier Cafe,,"Victoria Pier, Jersey, JE2 3NB, Jersey",{},null,,+441534721782,8CXV5VGQ+6F,40,4.300000,null,49.175589,-2.111261,,,,,,Europe/Jersey,,0x480c52a095fddcfd:0xdaf6e4e5a6ac6aa1,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3j4Tae_HKfun2roPm9iX0Qk,,Albert Pier Cafe,,"St Helier, Jersey JE2 3NE, Jersey",{},null,,+441534720455,8CXV5VHP+VC,35,4.200000,null,49.179665,-2.113957,,,,,,Europe/Jersey,,0x480c4d56db7c2905:0xe1472b219062cd02,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3j4Tae_HKfun2roPm9iX0Qk,,Quayside Cafe,,"Abert Pier,, JE2 3NE, Jersey",{},null,http://www.facebook.com/QuaysideCafeJersey/,+441534720455,8CXV5VHP+VC,132,4.400000,null,49.179666,-2.113966,,,,,,Europe/Jersey,,0x480c4d56db7c5527:0xab892073512bf632,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3j4Tae_HKfun2roPm9iX0Qk,,Café Ubé,,"Elizabeth Terminal, The Shipyard, La Rte du Port Elizabeth, JE2 3NW, Jersey",{},null,https://cafeube.com/,+441534850877,8CXV5VHM+QC,2,4.000000,null,49.179392,-2.116443,,,,,,Europe/Jersey,,0x480c4d4c4520b32f:0x23e752cb542fa8db,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3j4Tae_HKfun2roPm9iX0Qk,,Lifeboat Cafe,,"Albert Pier, St Helier, JE2 3NE, Jersey",{},null,https://lifeboatcafe.je/,+441534748875,8CXV5VJP+FX,94,4.400000,null,49.181181,-2.112583,,,,,,Europe/Jersey,,0x480c4d5708319dd9:0x7dc80e27490d34c7,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,Roseville Bistro,,"86 Roseville Street, Havre Des Pas, St Helier JE2 4PL, Jersey",{},null,http://rosevillebistro.co.uk/,+441534874259,8CXV5VGX+XQ,462,4.700000,null,49.177448,-2.100603,,,,,,Europe/Jersey,,0x480c52a095fddcfd:0xba2ec3ba334f61,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,The Wave Beach Restaurant,,"Havre De Pass, Jersey (St. Helier) - Poole, JE2 4UQ, Jersey",{},null,http://www.thewavebeach.com/,+441534747474,8CXV5VGW+M6,33,4.900000,null,49.176687,-2.104413,,,,,,Europe/Jersey,,0x480c4d459bce8009:0xb64669451e9d0a81,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,Petisco Tradicional,,"Roseville St, St Helier, Jersey JE2 4PL, Jersey",{},null,,+447797919833,8CXV5VHX+8G,235,4.600000,null,49.178325,-2.101133,,,,,,Europe/Jersey,,0x480c4d5dda775625:0x68862570f238ef7,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,AHA cafe lounge & restaurant,,"Howard Davis Park, St Clement's Rd, Jersey JE2 7PX, Jersey",{},null,https://aha-lounge.co.uk/,+441534509609,8CXV5WH2+WM,163,4.700000,null,49.179834,-2.098321,,,,,,Europe/Jersey,,0x480c4d4210a35dcb:0xd44ed6f71653992d,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,Bohemia Bar & Restaurant,,"Green St, St Helier, Jersey JE2 4UH, Jersey",{},null,http://www.bohemiajersey.com/,+441534880588,8CXV5VJW+HX,363,4.500000,null,49.181442,-2.102599,,,,,,Europe/Jersey,,0x480c4d5efff3e761:0x710f76a4f431300e,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,Gradees Restaurant,,"La Colomberie Ct, St Helier, Jersey JE2 4QB, Jersey",{},null,https://www.gradees.co.uk/,+441534871985,8CXV5VJX+W8,116,4.600000,null,49.182266,-2.101666,,,,,,Europe/Jersey,,0x480c4d5f77c83f7d:0x3d1976e7bcf20832,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,Caffe Ristorante Italia,,"La Colomberie, St Helier, Jersey JE2 4QB, Jersey",{},null,http://www.cafferistoranteitalia.co.uk/,+441534734892,8CXV5VJX+XC,261,4.600000,null,49.182459,-2.101490,,,,,,Europe/Jersey,,0x480c4d5fbc9efaed:0xa868f728abdde4f6,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,Pêtchi Restaurant & Bar,,"Unit 13C, Liberty Wharf, La route de Liberation, St Helier, Jersey JE2 3NY, Jersey",{},null,http://www.petchi.je/,+441534733223,8CXV5VMR+47,63,4.800000,null,49.182818,-2.109356,,,,,,Europe/Jersey,,0x480c4d1d87cb8873:0xd03445ad1755962c,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,Samphire,,"11 Don St, St Helier, Jersey JE2 4TQ, Jersey",{},null,https://www.samphire.je/,+441534725100,8CXV5VMV+VJ,187,4.700000,null,49.184683,-2.105908,,,,,,Europe/Jersey,,0x480c52a74eb10f9d:0x2ba0b2ae02ca364e,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,La Capannina Restaurant,,"65-67 Halkett Pl, St Helier, Jersey JE2 4WG, Jersey",{},null,http://www.lacapanninajersey.com/,+441534734602,8CXV5VPW+85,155,4.700000,null,49.185802,-2.104609,,,,,,Europe/Jersey,,0x480c52a095fddcfd:0xf78cfec3ccad6d4,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,Do Porto,,"Minden St, Channel Islands, Jersey JE2 4WR, Jersey",{},null,,+441534632969,8CXV5VPW+GM,341,4.600000,null,49.186366,-2.103343,,,,,,Europe/Jersey,,0x480c52a0fce51a11:0x1515b00af1b4289f,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,Mira Restaurant (Miraflores),,"75-77 Halkett Pl, St Helier, Jersey JE2 4WH, Jersey",{},null,https://mira.je/,+441534873779,8CXV5VPW+F6,288,4.500000,null,49.186192,-2.104434,,,,,,Europe/Jersey,,0x480c52a0d1120edb:0xbc0b5763d609a53e,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,Bellagio,,"Charing Cross, St Helier, Jersey JE3 8RB, Jersey",{},null,,+447797790864,8CXV5VPR+36,243,4.600000,null,49.185141,-2.109470,,,,,,Europe/Jersey,,0x480c52a095fddcfd:0xbb213a7b280b153,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,La Taverne,,"York Street, St Helier, Jersey JE2 3RQ, Jersey",{},null,http://www.lataverne.co.uk/,+441534725190,8CXV5VPR+86,247,4.600000,null,49.185776,-2.109487,,,,,,Europe/Jersey,,0x480c52a095fddcfd:0x805a45f18fefe6e0,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,Aromas Restaurant,,"44 Kensington Pl, St Helier, Jersey JE2 3PA, Jersey",{},null,http://aromasrestaurant.weebly.com/,+441534617824,8CXV5VQP+37,259,4.900000,null,49.187659,-2.114372,,,,,,Europe/Jersey,,0x480c52a095fddcfd:0xbb06db1fbbe90d6c,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,Kyoto Restobar,,"2 Elizabeth Pl, St Helier, Jersey JE2 3PN, Jersey",{},null,http://www.kyotorestobar.je/,+441534737996,8CXV5VQQ+G6,151,4.800000,null,49.188811,-2.111994,,,,,,Europe/Jersey,,0x480c53c1cb904c09:0x79833c119ad67f85,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,The Lookout Beach Cafe & Restaurant,,"The Lookout Beach Cafe, Victoria Ave, First Tower, Jersey JE2 3LU, Jersey",{},null,http://www.thelookoutjersey.com/,+441534616886,8CXV5VVC+HH,582,4.500000,null,49.193887,-2.128597,,,,,,Europe/Jersey,,0x480dad4dfe283e77:0x63144b95f56722fa,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,Tides Restaurant & Voyager Lounge Bar,,"Somerville Hotel, Mont du Boulevard, St Aubin, Jersey JE3 8AD, Jersey",{},null,https://www.somervillejersey.com/food-and-drink/,+441534741226,8CXV5RPH+6V,163,4.600000,null,49.185560,-2.170341,,,,,,Europe/Jersey,,0x480dad804e175861:0xc0ed8b29b9bbda49,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,The Boat House,,"1 North Quay, St Aubin, JE3 8BS, Jersey",{},null,https://www.randalls-jersey.co.uk/the-boat-house/,+441534744226,8CXV5RQJ+28,879,4.200000,null,49.187605,-2.169145,,,,,,Europe/Jersey,,0x480dad82651bb2c3:0x672159cc83aecf80,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
3z4TabOYFODk2roPoq6o6As,,UNO Café & Restaurant,,"Norton House, A1, St Aubin, JE3 8BZ, Jersey",{},null,http://www.uno.je/,+441534747963,8CXV5RQH+4R,162,4.500000,null,49.187859,-2.170394,,,,,,Europe/Jersey,,0x480dadf881d7f2db:0x763223a744c6a1a1,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
